customerID,tenure,MonthlyCharges,TotalCharges,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
CUST09267,28.983300214601893,100.14433195465998,2936.91706836354,Female,No,No,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
CUST09268,2.371187925401814,49.31417207601611,106.87154626372129,Male,No,No,No,No,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
CUST09269,9.345595597699875,96.6081224758116,928.8676767319477,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,Yes
CUST09270,15.73456712427733,92.82043571505113,1440.0428700580153,Female,No,No,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
CUST09271,16.710705591562167,81.36945174224688,1458.3837052757183,Male,No,No,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes
CUST09272,1.3765318014200028,74.22205643236383,79.21521155248365,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
CUST09273,4.412499102226293,25.414816458371995,66.65040593906167,Female,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
CUST09274,1.9008556290096439,27.165425292184352,70.22906895508886,Female,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes
CUST09275,1.3223509601886367,24.700980848206953,4.441408661390994,Female,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes
CUST09276,1.0132386356576848,55.50928975708379,67.22583097037385,Male,No,No,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,No,Electronic check,Yes
CUST09277,9.017617475459598,79.02043133461424,710.8677234509686,Female,No,No,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
CUST09278,1.5136469170745297,86.33115765078232,161.73997470215565,Female,No,No,Yes,No,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,Yes
CUST09279,26.221103548117977,24.584170233145745,699.798461143088,Female,No,No,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),Yes
CUST09280,6.911141018708939,85.95206229239984,649.2844160347003,Female,No,No,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),Yes
CUST09281,4.297687712056019,76.07140862021818,299.42678709834496,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes
CUST09282,12.850167758157722,76.01594741448856,1022.9330605827544,Female,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,Yes
CUST09283,41.466552673433455,97.81715177162982,4186.737289637025,Female,No,No,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
CUST09284,2.881256611424418,27.25931807903519,44.53304966359728,Female,No,No,No,No,DSL,No,No internet service,No,No,No,No,Month-to-month,No,Electronic check,Yes
CUST09285,34.98066998486885,86.23676904053102,3061.849797126224,Female,No,No,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes
CUST09286,0.9841457127886283,85.33149491120757,92.3386074524988,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,Yes
CUST09287,1.5737898208234977,35.29021244586844,39.4458599982551,Female,No,No,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,Yes
CUST09288,2.2364429746054446,49.45121800501613,105.64264745052063,Female,No,No,No,No,DSL,No,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes
CUST09289,63.02873256261313,85.03106199942005,5284.052922672029,Female,No,No,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes
CUST09290,64.55984460647754,107.43663749540501,6954.250925196228,Female,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes
CUST09291,10.349367804031228,32.66263685506856,340.5847832344092,Female,No,No,No,No,DSL,No,No,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),Yes
CUST09292,9.749516834907439,69.81829494305565,735.7953141464102,Female,No,No,Yes,No,DSL,No,No,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),Yes
CUST09293,0.895503882252206,89.10207058721932,133.23860644892704,Male,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,Yes
CUST09294,40.955750637929135,85.88651051830801,3439.8086669127206,Female,Yes,No,Yes,No phone service,Fiber optic,No,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,Yes
CUST09295,2.681214020369341,24.04785680261077,42.09270752197854,Female,No,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes
CUST09296,1.243569283197523,71.40152165614992,49.33416794035147,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes
CUST09297,32.13813422703907,72.21073077883189,2258.419080134619,Female,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,Yes
CUST09298,16.873436763389037,49.36218025610564,856.5232706972315,Female,No,No,No,No,DSL,No,No,No,No internet service,No,No,Month-to-month,No,Electronic check,Yes
CUST09299,4.522657765890429,73.73183241764103,350.4738508553408,Female,No,No,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes
CUST09300,1.2051171079198777,45.84266358742124,32.889924308885966,Female,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
CUST09301,12.24620467456356,45.9875020262666,645.7648977018406,Male,No,No,No,No phone service,DSL,No internet service,No,No,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),Yes
CUST09302,3.092040212727708,55.2632470667418,164.6074029460309,Male,No,No,Yes,No,DSL,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,Yes
CUST09303,68.15733600782536,107.46689019136707,7426.681199973698,Male,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,One year,No,Credit card (automatic),Yes
CUST09304,57.955512142126494,96.56870268052059,5619.409015842098,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No,One year,Yes,Electronic check,Yes
CUST09305,2.898730450524255,44.587906507736776,117.64283848701206,Male,No,No,No,No,DSL,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,Yes
CUST09306,5.169804719429851,91.42823006236726,416.96358799288515,Female,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,Yes
CUST09307,1.0613350313679761,88.86200944585407,98.54324271495436,Male,No,No,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,Yes
CUST09308,12.098659379461049,97.70166520909153,1058.5075218561576,Female,No,No,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,Yes
CUST09309,3.7612472799058034,82.84739979584072,316.85421703909543,Female,No,No,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes
CUST09310,54.735058300913245,103.62780071038789,5758.610587700959,Male,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,Yes
CUST09311,1.4909264843465229,75.53714652087021,67.87719671553049,Male,No,No,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
CUST09312,42.69525423596105,107.82468691671947,4580.742871407887,Female,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,Yes
CUST09313,0.6173301096431139,70.72097176316773,81.61627314201625,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,Yes
CUST09314,1.1927896108460938,70.62071797084225,61.1063140499933,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
CUST09315,34.923764516206106,33.786019393689294,1126.964315583208,Female,No,No,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),Yes
CUST09316,10.228006561282141,85.84253608469557,813.5100208549869,Female,No,No,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes
CUST09317,21.091706259666502,54.895497594050894,1181.6438340377626,Male,Yes,No,Yes,No,DSL,No internet service,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,Yes
CUST09318,37.283792197711456,92.18079935453147,3493.8676085722814,Female,No,No,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,Yes
CUST09319,21.179520225132254,98.76923205954702,2145.496027799741,Female,No,No,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
CUST09320,3.045936373827229,75.84069462377828,252.28951974486063,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes
CUST09321,16.091354279265545,92.13126410769779,1548.6317744700095,Female,No,No,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,Yes
CUST09322,26.94108660581131,94.71479945302342,2734.8742697077787,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,Yes
CUST09323,10.840949174667037,89.67817838619497,1076.3402577844406,Female,No,No,Yes,No phone service,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),Yes
CUST09324,25.380085884341433,90.42939934328378,2366.1608554316967,Female,No,No,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
CUST09325,46.11541736805976,93.12994698247867,4186.390960646711,Male,No,No,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,No,Credit card (automatic),Yes
CUST09326,24.49143050758854,90.15174416042994,2380.151267033623,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,Yes
CUST09327,1.8861333093046844,45.649320184806264,86.10664383954054,Male,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes
CUST09328,7.064630772610263,21.475714992152565,167.06725400295528,Female,No,No,No,No,Fiber optic,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
CUST09329,9.162455247427445,86.54034502636323,828.1011130339455,Female,No,No,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),Yes
CUST09330,2.9005488294391304,52.615182932197726,123.99958968792549,Female,No,No,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes
CUST09331,3.8383614575935674,29.558436917717827,161.00890993016344,Female,No,No,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,Yes
CUST09332,30.36674604554222,91.06277713537125,2797.944911629625,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),Yes
CUST09333,15.292655602214602,65.91002498293494,1049.9319377300815,Female,No,No,Yes,No phone service,DSL,No,No,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),Yes
CUST09334,15.013859023353165,51.70951462248144,783.0205202462838,Female,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),Yes
CUST09335,2.4433278713793,103.7143148389304,266.5033245589596,Female,No,No,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,Yes
CUST09336,1.0023094333547746,55.1608041099036,32.0434882202679,Male,No,No,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
CUST09337,0.9235847191950419,89.0204675580663,117.62636724585967,Male,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
CUST09338,7.061632279277074,87.63049470390864,634.9457974299472,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),Yes
CUST09339,10.335445119117509,91.00552609509084,967.8394579760558,Female,No,No,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),Yes
CUST09340,48.762005103304475,99.29612725129992,4948.715339894952,Female,Yes,No,Yes,No phone service,Fiber optic,No,No internet service,No,No,Yes,Yes,One year,No,Electronic check,Yes
CUST09341,2.005545396649115,94.11733855935857,199.07101502222127,Male,No,No,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,Yes
CUST09342,15.169306558848712,75.48013670742974,1185.9768339947004,Male,No,No,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes
CUST09343,2.6899736063331465,74.9062271346681,301.94529443174036,Female,No,No,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes
CUST09344,19.81607663225013,65.32527538958385,1418.1158039656782,Female,No,No,Yes,No,DSL,No internet service,Yes,No internet service,No,No,No,Month-to-month,No,Electronic check,Yes
CUST09345,8.683162160790042,89.87446865128187,837.9424898585975,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes
CUST09346,46.064759560437984,80.11537662220464,3734.9382437610393,Female,No,No,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),Yes
CUST09347,22.820765608043672,75.09765553155076,1784.379885554834,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes
CUST09348,42.02293687855281,102.53571477035452,4402.001837269966,Female,No,No,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
CUST09349,2.868503151479164,75.0641143614487,202.84199819687626,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
CUST09350,68.26133049264601,99.04115394711208,6877.955636439446,Male,Yes,No,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,One year,No,Bank transfer (automatic),Yes
CUST09351,2.810000071193972,103.21554979981856,357.98725634407276,Male,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
CUST09352,37.04097701275308,76.24900340434479,2835.5871966297145,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
CUST09353,2.9586238636057107,55.68932603503115,165.6275491267295,Male,No,No,Yes,No,DSL,No,No internet service,No internet service,No,No,No,Month-to-month,No,Mailed check,Yes
CUST09354,1.5799925323388497,80.3873477623267,185.78845178231435,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Electronic check,Yes
CUST09355,42.05520838819001,83.11038599676206,3425.469188435964,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
CUST09356,3.772464253430638,45.96313809657725,191.40038480282465,Female,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,Yes
CUST09357,11.784005497539612,26.137606005781553,291.04999868136355,Female,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
CUST09358,10.781298938047938,99.93331651927686,1229.5704348315385,Female,Yes,No,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),Yes
CUST09359,29.11710324970561,93.31263892267667,2627.6015876862307,Male,Yes,No,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),Yes
CUST09360,23.06261147569334,81.18376507037672,1756.0211399336506,Male,No,No,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
CUST09361,9.213846352558473,25.70510146472404,240.53880868474653,Male,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes
CUST09362,1.992106117600436,44.771944284113246,91.29244187424794,Male,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
CUST09363,40.10816263780657,53.4264528002079,2184.193101644105,Female,Yes,No,No,No phone service,DSL,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,Yes
CUST09364,13.006625947610114,73.22287672929654,897.5719082613073,Female,No,No,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes
CUST09365,0.9233336975584103,69.45103424266435,39.03152013701525,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
CUST09366,0.6877490551141376,80.8593667052327,27.820301336241442,Female,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes
CUST09367,5.248378856790729,22.80632191848682,69.5746971843821,Female,No,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),Yes
CUST09368,1.9494114503078404,85.48717507480697,191.06648158165632,Female,No,No,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
CUST09369,37.40893820911699,70.56279157624373,2593.2960220105642,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes
